"","Magnitude","dTFI uncorrected p-value","dTFI normalized scores","dTFI FDR","log FC","limma -logp"
"FOS",0.0112174832750711,0.275,0.344298221284902,0.513924050632911,0.00374442269067823,0.236922912653797
"FOXA2",0.00528138427471211,0.275,0.316662488904743,0.513924050632911,-0.00903043420936463,0.7634565904245
"MYCN",0.00332439037064878,0.28,0.308450755570095,0.513924050632911,0.0338567833368081,0.611368072258182
"RREB1",0.00695048037720067,0.28,0.274775627102386,0.513924050632911,0.106922832303351,6.01713823391122
"TBP",0.013741538170106,0.295,0.314035693288741,0.530487804878049,0.0288202643245653,6.1301427427373
"EGR1",0.015218745951317,0.3,0.283994841482194,0.530487804878049,0.0299627595789415,3.27525920851868
"HINFP",0.00437315765009492,0.3,0.310755035670773,0.530487804878049,-0.0706434341052947,3.3648884279194
"USF2",0.00613015551469846,0.305,0.339740812542973,0.532831325301205,0.147437427789981,10.1280110305434
"BHLHE40",0.00304668883392386,0.32,0.362311802510944,0.53953488372093,0.0254037159798762,3.35560491391007
"FOXC1",0.00508668002220452,0.32,0.322100936471023,0.53953488372093,-0.00337827181658977,0.140269803797326
"RELA",0.00260923773403071,0.32,0.364266355844802,0.53953488372093,0.0867227385483862,9.83361623801507
"TCF3",0.00233339645900728,0.34,0.386038171358061,0.551630434782609,0.0245467870515007,1.33109126453891
"TCF7L2",0.0043872945545384,0.34,0.355886532172959,0.551630434782609,-0.0123339685670222,0.476592462299389
"FOSL2",0.00701096636032152,0.35,0.407155214796613,0.551630434782609,-0.0295402401518366,1.30653761837542
"KLF4",0.0118713010543376,0.35,0.379000413655377,0.551630434782609,-0.0307817471132628,2.15479402434374
"SOX9",0.00648549347515089,0.35,0.328106552978858,0.551630434782609,0.0359446586028662,1.16445790469202
"SP1",0.0168587920420209,0.35,0.408969460603216,0.551630434782609,-0.000217680303800392,0.0244129262893099
"NR4A2",0.00340291731555506,0.365,0.378993924296951,0.563031914893617,-0.0999483168330305,3.46161972558335
"ZEB1",0.00529441265147857,0.365,0.395612966466475,0.563031914893617,-0.0503629631345049,1.20922557270824
"RFX5",0.00538671741960511,0.39,0.474598663558811,0.595263157894737,-0.0131176416788347,0.409353088470166
"ESRRA",0.00543583375834787,0.42,0.48860252530828,0.62450495049505,0.0412096301913825,8.10596479558053
"STAT4",0.00323344197664565,0.42,0.44993783698713,0.62450495049505,0.0436574322649292,6.46872573714217
"FOXP1",0.00623346336743642,0.425,0.505364662393013,0.62450495049505,-0.0939907197547419,8.66875079371028
"RXRA",0.00494102278486718,0.43,0.536475195968461,0.62450495049505,0.0102966460906253,1.3627316061916
"BCL6",0.00297367647585644,0.435,0.412369154593314,0.62450495049505,-0.0342989230363302,1.63698991283682
"RFX2",0.00494429128863147,0.435,0.494630545589325,0.62450495049505,-0.0795675999672558,2.00599063764319
"REL",0.00295380017069583,0.445,0.442941448771895,0.627403846153846,-0.0953444625048368,2.84071202917918
"JUN",0.00583655026744223,0.45,0.536543554546939,0.627403846153846,0.0197825697887929,2.40981868383965
"SREBF1",0.00314815335120547,0.45,0.446328532230068,0.627403846153846,0.0372688459900618,8.28566881181789
"IRF2",0.0078787908864713,0.46,0.592098898854157,0.635238095238095,0.0432016463400588,2.83700166640448
"MYC",0.00390411139251518,0.475,0.463088765100275,0.649764150943396,0.0266803422057918,1.60174626281548
"LHX3",0.010527612100096,0.495,0.452391650360638,0.670794392523365,0.032004288650194,1.67306124571555
"MAX",0.00389279247271105,0.5,0.461512328499461,0.671296296296296,0.175592030420033,10.2884556941677
"TCF12",0.00265375190221487,0.52,0.501591549588104,0.691743119266055,-0.0111281141209239,1.55160603675478
"MAFB",0.00342762802439847,0.545,0.500658978644473,0.712053571428572,0.0125414733555827,1.00388319447922
"ERG",0.0029089529225417,0.55,0.508823360774461,0.712053571428572,-0.00791440004959071,0.293988292869899
"NFIL3",0.0208974140885828,0.55,0.651272120590025,0.712053571428572,0.00428300044891337,0.145018877096462
"SPI1",0.00287896477134092,0.57,0.501804320961669,0.731359649122807,0.00321841794577385,0.195874483785482
"CEBPA",0.00696981206493609,0.575,0.540829063181121,0.731359649122807,0.0596833130279278,9.47779398516258
